                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.77922,                0.51548,                 1.0643,                0.36931,                0.32479,                0.29114,                0.13208,                 2.0546,                 2.5847,                 2.1534,             0.00026823,             0.00026823,             0.00026823
                    102,                0.75803,                0.49016,                 1.0539,                0.46458,                0.36341,                0.35188,                0.16181,                 2.0596,                 2.5007,                 2.1368,             0.00026563,             0.00026563,             0.00026563
                    103,                 0.7595,                0.49005,                 1.0497,                0.40099,                0.38031,                0.32219,                0.15232,                   2.05,                 2.5244,                 2.1128,             0.00026303,             0.00026303,             0.00026303
                    104,                0.76667,                0.50041,                 1.0583,                0.43514,                  0.337,                0.31594,                0.14257,                 2.0441,                 2.5652,                 2.1289,             0.00026042,             0.00026042,             0.00026042
                    105,                0.76334,                0.49525,                 1.0528,                0.37452,                0.34018,                0.30168,                0.13838,                 2.0494,                 2.5849,                 2.1639,             0.00025782,             0.00025782,             0.00025782
                    106,                0.75461,                0.49026,                 1.0464,                0.49283,                0.29926,                0.30726,                0.13312,                 2.0737,                 2.6349,                 2.1558,             0.00025522,             0.00025522,             0.00025522
                    107,                0.74033,                0.47537,                 1.0366,                0.40571,                0.28482,                0.29377,                0.13389,                 2.0797,                 2.6491,                 2.1924,             0.00025261,             0.00025261,             0.00025261
                    108,                0.74213,                0.48093,                 1.0392,                0.44733,                0.31879,                0.30321,                0.13653,                 2.1087,                 2.6307,                 2.2292,             0.00025001,             0.00025001,             0.00025001
                    109,                 0.7408,                0.47297,                  1.044,                0.48155,                0.34184,                0.33071,                0.15331,                 2.1289,                 2.5787,                 2.2317,              0.0002474,              0.0002474,              0.0002474
                    110,                0.73699,                0.47664,                 1.0437,                0.44032,                0.36109,                0.33647,                0.14643,                 2.1195,                 2.6015,                 2.2358,              0.0002448,              0.0002448,              0.0002448
                    111,                0.72939,                0.46145,                 1.0352,                0.36384,                0.33633,                0.31008,                0.14627,                 2.0683,                  2.563,                  2.161,              0.0002422,              0.0002422,              0.0002422
                    112,                0.73749,                0.47489,                 1.0408,                 0.4116,                0.34345,                0.30833,                0.14076,                 2.0821,                 2.5793,                 2.1933,             0.00023959,             0.00023959,             0.00023959
                    113,                0.72486,                0.47089,                 1.0358,                0.41838,                0.37803,                0.33209,                0.14931,                 2.0666,                 2.5468,                 2.1609,             0.00023699,             0.00023699,             0.00023699
                    114,                0.72849,                0.47415,                 1.0343,                0.46034,                0.32774,                0.33711,                0.15142,                 2.0887,                 2.5202,                 2.2151,             0.00023439,             0.00023439,             0.00023439
                    115,                0.73329,                0.47486,                 1.0428,                0.45043,                0.33266,                0.31246,                0.14417,                 2.0723,                 2.6068,                 2.1682,             0.00023178,             0.00023178,             0.00023178
