                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.50259,                 0.3868,                0.97268,                0.91386,                0.89545,                0.93698,                 0.8503,                0.52394,                0.50734,                0.99532,             0.00047209,             0.00047209,             0.00047209
                     81,                0.50691,                0.39442,                 0.9744,                0.92472,                0.86838,                0.94009,                0.85574,                0.51617,                 0.5117,                0.99229,             0.00046828,             0.00046828,             0.00046828
                     82,                0.51012,                0.39201,                0.97747,                0.91303,                0.88147,                0.93861,                0.85244,                 0.5231,                0.50881,                0.99506,             0.00046448,             0.00046448,             0.00046448
                     83,                0.49733,                0.38152,                0.96987,                0.91637,                0.88245,                0.93915,                0.85303,                0.52184,                0.50409,                0.99409,             0.00046067,             0.00046067,             0.00046067
                     84,                0.50461,                0.39045,                0.97457,                0.91711,                0.87875,                0.93798,                0.85311,                0.51462,                0.50677,                0.99527,             0.00045686,             0.00045686,             0.00045686
                     85,                0.48786,                0.37316,                0.96297,                0.90765,                0.88992,                 0.9394,                0.85173,                0.51915,                0.49814,                0.99816,             0.00045306,             0.00045306,             0.00045306
                     86,                0.49806,                0.37848,                0.96693,                0.91732,                0.88031,                0.93777,                0.85283,                 0.5209,                  0.503,                0.99346,             0.00044925,             0.00044925,             0.00044925
                     87,                0.50707,                0.38838,                0.97492,                0.92389,                0.88308,                0.93878,                0.84832,                0.53836,                0.50441,                 1.0115,             0.00044544,             0.00044544,             0.00044544
                     88,                0.50769,                0.38796,                0.97306,                0.92995,                0.87043,                0.94068,                0.85574,                0.51897,                0.49851,                0.99459,             0.00044164,             0.00044164,             0.00044164
                     89,                0.48833,                0.37145,                0.96535,                0.91189,                0.88176,                0.94019,                0.85848,                0.51585,                0.49203,                0.99006,             0.00043783,             0.00043783,             0.00043783
                     90,                0.50097,                0.37699,                0.97197,                0.91656,                 0.8858,                0.94123,                0.85272,                0.52617,                0.50646,                 1.0011,             0.00043402,             0.00043402,             0.00043402
                     91,                0.49594,                0.37322,                0.96819,                0.92261,                0.88496,                0.94284,                0.85748,                0.51898,                0.50755,                0.98719,             0.00043022,             0.00043022,             0.00043022
                     92,                 0.4971,                0.37283,                 0.9669,                0.91957,                0.87704,                0.93802,                0.85121,                0.52472,                0.50483,                0.99699,             0.00042641,             0.00042641,             0.00042641
                     93,                0.48924,                0.36691,                0.96305,                0.91712,                0.88573,                0.93818,                0.85132,                0.51873,                0.51527,                0.98485,              0.0004226,              0.0004226,              0.0004226
                     94,                0.48648,                0.36386,                0.96516,                0.91168,                0.87978,                0.93643,                0.85481,                0.51378,                0.52738,                0.98144,              0.0004188,              0.0004188,              0.0004188
                     95,                0.48569,                0.36316,                0.96615,                0.91802,                0.88303,                0.94092,                0.85853,                0.50976,                0.49786,                0.98287,             0.00041499,             0.00041499,             0.00041499
                     96,                 0.4852,                0.36781,                0.96231,                0.91293,                0.88483,                0.94195,                0.85869,                0.50984,                0.49063,                0.99067,             0.00041118,             0.00041118,             0.00041118
                     97,                0.48899,                0.36667,                0.96248,                0.91654,                0.87787,                0.94009,                0.85347,                0.51732,                0.50212,                0.99403,             0.00040738,             0.00040738,             0.00040738
                     98,                0.49192,                0.36935,                0.97265,                 0.9228,                0.86767,                0.93668,                0.85517,                0.51065,                0.50956,                0.98654,             0.00040357,             0.00040357,             0.00040357
                     99,                0.48464,                0.36952,                0.96859,                0.93503,                0.87327,                  0.939,                0.85622,                0.51736,                0.50302,                0.99043,             0.00039976,             0.00039976,             0.00039976
                    100,                0.48284,                0.35763,                0.96634,                0.92856,                0.87052,                0.93788,                0.85455,                0.51138,                0.50731,                0.99009,             0.00039596,             0.00039596,             0.00039596
                    101,                0.47783,                0.36138,                0.96359,                0.91627,                0.87807,                0.93434,                0.84794,                0.51755,                0.52187,                0.99108,             0.00039215,             0.00039215,             0.00039215
                    102,                0.47633,                0.35901,                0.96141,                0.91189,                0.88443,                0.93346,                0.85329,                0.50924,                0.52737,                0.98196,             0.00038835,             0.00038835,             0.00038835
                    103,                 0.4714,                0.35207,                0.95898,                0.92657,                0.87537,                0.93916,                0.85511,                0.50968,                0.50069,                0.99286,             0.00038454,             0.00038454,             0.00038454
                    104,                0.48277,                0.35628,                0.96035,                0.90981,                0.88298,                0.93794,                0.85663,                0.51138,                0.50015,                0.98827,             0.00038073,             0.00038073,             0.00038073
                    105,                 0.4799,                0.35331,                0.96547,                0.92688,                  0.877,                0.93754,                0.85621,                0.50844,                0.49813,                0.98447,             0.00037693,             0.00037693,             0.00037693
                    106,                0.47645,                 0.3544,                0.96544,                0.92725,                0.87465,                0.93534,                 0.8543,                0.50904,                 0.5132,                0.98727,             0.00037312,             0.00037312,             0.00037312
                    107,                0.47326,                0.34943,                0.95723,                0.92178,                0.88041,                0.93677,                0.85494,                0.50657,                0.51009,                0.98268,             0.00036931,             0.00036931,             0.00036931
                    108,                0.48473,                0.35881,                0.96127,                0.92995,                 0.8709,                0.93674,                0.85584,                0.50314,                0.49929,                0.97608,             0.00036551,             0.00036551,             0.00036551
                    109,                0.46933,                0.34445,                0.95655,                0.92071,                0.88262,                0.93854,                 0.8586,                0.50136,                0.49305,                0.98356,              0.0003617,              0.0003617,              0.0003617
                    110,                0.46755,                0.34406,                0.95737,                0.91618,                0.88799,                0.93787,                0.86027,                0.49904,                0.49835,                0.98481,             0.00035789,             0.00035789,             0.00035789
                    111,                0.46858,                0.34279,                0.95698,                0.91449,                0.88268,                0.93506,                0.85604,                0.49644,                0.51421,                0.98434,             0.00035409,             0.00035409,             0.00035409
