                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                0.83641,                0.71485,                 1.1303,                0.63997,                 0.5565,                0.59669,                 0.4631,                 1.0336,                 1.6511,                 1.4908,             0.00017758,             0.00017758,             0.00017758
                     83,                0.82026,                0.68717,                  1.111,                0.68076,                0.54311,                0.61054,                0.47455,                 1.0365,                 1.5895,                 1.4628,             0.00017612,             0.00017612,             0.00017612
                     84,                0.80958,                 0.6761,                 1.1167,                0.58446,                 0.5816,                0.59669,                 0.4617,                 1.0533,                 1.6545,                 1.5111,             0.00017467,             0.00017467,             0.00017467
                     85,                0.81607,                0.69226,                 1.1192,                0.63736,                0.55435,                0.60886,                0.47033,                 1.0387,                 1.6323,                 1.4922,             0.00017321,             0.00017321,             0.00017321
                     86,                 0.8152,                 0.6739,                 1.1149,                0.58871,                0.58074,                0.60194,                 0.4721,                 1.0391,                 1.6683,                 1.4804,             0.00017175,             0.00017175,             0.00017175
                     87,                0.81722,                0.68937,                 1.1193,                 0.5696,                0.57747,                0.60632,                 0.4686,                 1.0439,                 1.6318,                 1.4986,              0.0001703,              0.0001703,              0.0001703
                     88,                0.79852,                0.67256,                 1.1168,                0.60571,                0.59238,                0.62817,                0.48612,                  1.041,                 1.5408,                 1.4958,             0.00016884,             0.00016884,             0.00016884
                     89,                 0.8141,                0.69504,                 1.1186,                0.63534,                0.55148,                0.61186,                0.47439,                 1.0087,                  1.519,                 1.4525,             0.00016739,             0.00016739,             0.00016739
                     90,                0.80366,                0.67052,                 1.1122,                0.59537,                0.58978,                0.60747,                 0.4632,                 1.0296,                 1.5206,                 1.4816,             0.00016593,             0.00016593,             0.00016593
                     91,                0.78925,                  0.664,                 1.1037,                  0.606,                  0.608,                0.62448,                0.48844,                 1.0347,                 1.5163,                 1.4659,             0.00016448,             0.00016448,             0.00016448
                     92,                0.79321,                0.67945,                 1.1135,                 0.6203,                0.57217,                0.60708,                0.47128,                 1.0162,                 1.5737,                 1.4633,             0.00016302,             0.00016302,             0.00016302
                     93,                0.78724,                 0.6604,                 1.0997,                0.61217,                0.55327,                0.59661,                0.47101,                 1.0221,                 1.6102,                 1.4475,             0.00016157,             0.00016157,             0.00016157
                     94,                0.78465,                0.65313,                 1.0993,                0.57258,                0.58725,                0.60237,                0.46993,                 1.0391,                 1.6709,                 1.4771,             0.00016011,             0.00016011,             0.00016011
                     95,                   0.78,                0.65036,                 1.0971,                0.60193,                0.60148,                0.62032,                0.47976,                 1.0261,                 1.6184,                 1.4796,             0.00015866,             0.00015866,             0.00015866
                     96,                0.78014,                0.64786,                 1.1043,                  0.597,                0.58061,                0.60041,                0.47372,                 1.0194,                 1.6814,                 1.4615,              0.0001572,              0.0001572,              0.0001572
                     97,                0.78913,                0.64921,                 1.1016,                0.60681,                0.56643,                0.59123,                0.46349,                 1.0127,                 1.6833,                 1.4567,             0.00015575,             0.00015575,             0.00015575
