                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.60908,                0.54967,                 1.0937,                0.88111,                0.88237,                0.93637,                0.82794,                0.58025,                0.53563,                 1.0575,             0.00036931,             0.00036931,             0.00036931
                    108,                0.62335,                0.56001,                 1.1042,                0.90336,                0.86944,                0.93653,                0.82993,                0.57046,                0.53496,                 1.0503,             0.00036551,             0.00036551,             0.00036551
                    109,                0.60785,                0.54646,                 1.0949,                0.88764,                0.87539,                0.93446,                0.82796,                0.56492,                 0.5366,                 1.0478,              0.0003617,              0.0003617,              0.0003617
                    110,                0.60939,                0.54702,                  1.098,                0.90583,                 0.8674,                0.93667,                 0.8308,                0.56617,                0.51809,                 1.0486,             0.00035789,             0.00035789,             0.00035789
                    111,                0.60079,                0.53663,                 1.0901,                0.90192,                0.87445,                0.93697,                0.83284,                0.56703,                0.53251,                 1.0498,             0.00035409,             0.00035409,             0.00035409
                    112,                0.59566,                0.53486,                 1.0919,                0.90239,                0.86981,                0.93472,                0.83185,                0.56889,                0.53161,                 1.0531,             0.00035028,             0.00035028,             0.00035028
                    113,                0.60411,                 0.5305,                 1.0919,                0.91042,                0.85612,                0.93315,                0.83048,                0.57028,                0.53424,                 1.0523,             0.00034647,             0.00034647,             0.00034647
                    114,                0.60566,                0.53544,                 1.0923,                0.89672,                0.87423,                 0.9348,                0.83205,                0.56634,                0.53485,                 1.0499,             0.00034267,             0.00034267,             0.00034267
                    115,                  0.595,                0.52168,                  1.087,                0.89049,                 0.8794,                0.93555,                0.83361,                0.56526,                 0.5283,                 1.0514,             0.00033886,             0.00033886,             0.00033886
                    116,                0.59534,                0.52098,                 1.0892,                0.88799,                0.88872,                 0.9363,                0.83227,                0.56785,                 0.5242,                 1.0528,             0.00033505,             0.00033505,             0.00033505
                    117,                0.59475,                0.51996,                 1.0895,                0.89325,                0.88453,                 0.9359,                 0.8317,                0.56623,                0.52404,                 1.0512,             0.00033125,             0.00033125,             0.00033125
                    118,                0.59675,                0.53207,                  1.092,                0.89333,                0.88085,                0.93745,                0.83525,                0.56382,                0.51955,                 1.0511,             0.00032744,             0.00032744,             0.00032744
                    119,                0.59131,                0.52407,                 1.0905,                0.89686,                 0.8658,                0.93543,                0.83418,                0.56876,                0.52426,                 1.0537,             0.00032363,             0.00032363,             0.00032363
                    120,                0.59549,                0.52602,                 1.0896,                0.89063,                0.86954,                0.93564,                0.83445,                0.56709,                0.52934,                 1.0553,             0.00031983,             0.00031983,             0.00031983
                    121,                0.58993,                0.51632,                  1.081,                0.89994,                0.87235,                0.93674,                0.83316,                0.57155,                0.52297,                 1.0539,             0.00031602,             0.00031602,             0.00031602
                    122,                0.59726,                0.52174,                 1.0869,                0.89073,                0.88214,                0.93774,                 0.8347,                0.56868,                0.52583,                 1.0511,             0.00031221,             0.00031221,             0.00031221
                    123,                0.58851,                 0.5105,                 1.0839,                0.89097,                0.88908,                0.94057,                0.83737,                0.56738,                0.51462,                 1.0502,             0.00030841,             0.00030841,             0.00030841
                    124,                0.59065,                0.51347,                 1.0865,                0.89135,                0.88422,                0.93996,                0.83837,                0.56609,                 0.5171,                  1.047,              0.0003046,              0.0003046,              0.0003046
                    125,                0.59178,                0.51528,                 1.0851,                0.90318,                0.87674,                0.93756,                0.83404,                0.57294,                0.52213,                 1.0547,             0.00030079,             0.00030079,             0.00030079
                    126,                0.58727,                0.51714,                  1.087,                0.90192,                0.87677,                0.93799,                0.83575,                0.56718,                 0.5146,                 1.0532,             0.00029699,             0.00029699,             0.00029699
                    127,                0.58707,                0.51036,                 1.0817,                0.90741,                0.87966,                 0.9404,                  0.839,                0.55828,                0.50918,                 1.0447,             0.00029318,             0.00029318,             0.00029318
                    128,                0.57536,                0.49985,                 1.0743,                0.88862,                0.89417,                0.94041,                0.84109,                 0.5618,                0.50829,                 1.0504,             0.00028937,             0.00028937,             0.00028937
                    129,                 0.5859,                0.50928,                 1.0831,                0.89587,                0.87727,                 0.9369,                0.83642,                0.56204,                0.51694,                  1.047,             0.00028557,             0.00028557,             0.00028557
                    130,                0.57421,                0.49716,                 1.0739,                0.89921,                0.87005,                0.93736,                0.83729,                 0.5607,                0.51472,                 1.0459,             0.00028176,             0.00028176,             0.00028176
                    131,                 0.5803,                0.50064,                 1.0772,                0.89968,                0.87153,                0.93829,                0.83817,                0.56255,                 0.5115,                 1.0508,             0.00027796,             0.00027796,             0.00027796
                    132,                  0.584,                0.49568,                 1.0804,                0.89601,                0.86711,                0.93624,                0.83588,                0.55969,                0.51925,                 1.0474,             0.00027415,             0.00027415,             0.00027415
                    133,                0.58096,                0.49909,                 1.0789,                0.87311,                0.88875,                0.93679,                0.83608,                0.55952,                0.51794,                 1.0503,             0.00027034,             0.00027034,             0.00027034
                    134,                0.57257,                0.49082,                 1.0696,                0.88967,                0.88224,                0.93634,                0.83513,                0.55706,                0.51495,                 1.0453,             0.00026654,             0.00026654,             0.00026654
                    135,                0.58411,                 0.4954,                 1.0756,                0.87764,                0.89526,                0.93774,                0.83515,                0.56452,                0.51251,                 1.0507,             0.00026273,             0.00026273,             0.00026273
                    136,                0.58134,                0.49187,                 1.0777,                0.90441,                0.87105,                0.93908,                0.83756,                0.56356,                0.50327,                 1.0461,             0.00025892,             0.00025892,             0.00025892
                    137,                0.57266,                0.49089,                 1.0692,                 0.9077,                0.86553,                0.93867,                 0.8377,                0.55898,                0.50557,                  1.044,             0.00025512,             0.00025512,             0.00025512
                    138,                0.57353,                0.49815,                 1.0732,                0.89793,                0.88026,                0.93837,                0.83666,                 0.5597,                0.50647,                 1.0432,             0.00025131,             0.00025131,             0.00025131
                    139,                  0.575,                0.48969,                 1.0762,                0.90577,                0.87007,                0.93652,                0.83684,                0.55657,                0.51388,                 1.0431,              0.0002475,              0.0002475,              0.0002475
                    140,                0.57727,                0.49867,                 1.0749,                0.89139,                0.87973,                0.93836,                0.83708,                0.55837,                0.51465,                  1.046,              0.0002437,              0.0002437,              0.0002437
                    141,                 0.5621,                0.48443,                 1.0697,                0.90844,                0.86803,                0.93938,                0.83971,                0.55866,                0.51124,                 1.0468,             0.00023989,             0.00023989,             0.00023989
                    142,                0.56971,                0.48577,                 1.0703,                 0.9011,                0.87617,                 0.9387,                0.83825,                 0.5549,                0.50613,                 1.0445,             0.00023608,             0.00023608,             0.00023608
                    143,                0.56497,                0.48534,                  1.071,                 0.8968,                0.87184,                0.93726,                0.83659,                0.55849,                0.51162,                 1.0463,             0.00023228,             0.00023228,             0.00023228
                    144,                0.57109,                0.48795,                 1.0706,                0.90161,                0.86884,                0.93691,                0.83813,                0.55499,                 0.5072,                 1.0438,             0.00022847,             0.00022847,             0.00022847
                    145,                0.56119,                 0.4752,                 1.0642,                0.89802,                0.86801,                0.93757,                0.83983,                0.55288,                0.50341,                 1.0411,             0.00022466,             0.00022466,             0.00022466
