                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                  1.476,                 1.5345,                  1.763,                0.37081,                0.28591,                0.23989,                0.09876,                 2.1015,                 2.4295,                 2.4016,             0.00030208,             0.00030208,             0.00030208
                     89,                  1.495,                 1.5435,                 1.7661,                0.26837,                 0.3537,                0.23907,                0.09869,                  2.088,                 2.4355,                 2.3436,             0.00029948,             0.00029948,             0.00029948
                     90,                 1.4767,                 1.5221,                 1.7527,                 0.2534,                0.32392,                0.24291,                0.10208,                 2.0884,                 2.4417,                 2.3652,             0.00029687,             0.00029687,             0.00029687
                     91,                 1.4812,                 1.5361,                 1.7526,                0.24046,                0.34079,                0.25238,                0.10765,                 2.0874,                 2.4096,                 2.3691,             0.00029427,             0.00029427,             0.00029427
                     92,                 1.4706,                 1.4984,                 1.7456,                0.27854,                0.34042,                0.26702,                0.11438,                 2.0449,                 2.4181,                 2.3518,             0.00029167,             0.00029167,             0.00029167
                     93,                 1.4583,                 1.4866,                 1.7395,                0.33532,                0.26304,                0.23726,                 0.0991,                 2.1057,                 2.4865,                 2.3889,             0.00028906,             0.00028906,             0.00028906
                     94,                 1.4631,                 1.4904,                 1.7322,                0.28695,                0.33217,                0.24704,                0.10097,                 2.1107,                 2.4695,                 2.3791,             0.00028646,             0.00028646,             0.00028646
                     95,                 1.4561,                 1.4705,                 1.7379,                0.30539,                0.25331,                0.23075,                0.09662,                 2.0992,                 2.4972,                 2.3884,             0.00028386,             0.00028386,             0.00028386
                     96,                 1.4551,                 1.4612,                 1.7294,                0.29677,                 0.2821,                0.23694,                0.10323,                 2.1012,                   2.46,                 2.3933,             0.00028125,             0.00028125,             0.00028125
                     97,                 1.4446,                 1.4527,                 1.7282,                0.37287,                0.27806,                0.24561,                0.09932,                 2.1201,                 2.4672,                 2.3986,             0.00027865,             0.00027865,             0.00027865
                     98,                 1.4412,                 1.4718,                  1.725,                0.25804,                0.32673,                0.24892,                0.10817,                 2.0542,                 2.4839,                 2.3408,             0.00027604,             0.00027604,             0.00027604
                     99,                 1.4356,                 1.4396,                  1.714,                0.26508,                0.25364,                0.22239,                0.09085,                 2.1095,                  2.523,                 2.3817,             0.00027344,             0.00027344,             0.00027344
                    100,                 1.4474,                 1.4463,                 1.7319,                0.27362,                0.27602,                0.23503,                0.10012,                 2.0941,                 2.5013,                  2.378,             0.00027084,             0.00027084,             0.00027084
                    101,                  1.446,                 1.4578,                 1.7179,                0.26517,                0.32837,                0.24292,                0.10427,                 2.0867,                 2.4536,                 2.3579,             0.00026823,             0.00026823,             0.00026823
                    102,                 1.4262,                 1.4393,                 1.7083,                0.33818,                0.30644,                0.24731,                0.10349,                 2.0961,                 2.4856,                 2.3949,             0.00026563,             0.00026563,             0.00026563
                    103,                 1.4277,                 1.4173,                 1.7127,                0.31612,                0.36858,                 0.2723,                0.11801,                 2.0743,                 2.4349,                 2.3661,             0.00026303,             0.00026303,             0.00026303
                    104,                 1.4443,                 1.4251,                 1.7101,                0.26042,                0.32466,                0.23251,                 0.1082,                 2.0882,                 2.4795,                  2.395,             0.00026042,             0.00026042,             0.00026042
                    105,                  1.427,                 1.4126,                 1.6971,                0.37717,                0.24474,                0.23477,                 0.1008,                 2.1131,                 2.4894,                 2.3842,             0.00025782,             0.00025782,             0.00025782
                    106,                 1.4247,                 1.4023,                  1.687,                 0.3609,                0.26421,                0.24488,                0.10622,                 2.0676,                 2.4369,                 2.3434,             0.00025522,             0.00025522,             0.00025522
