                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                0.65836,                0.62364,                 1.1781,                0.88518,                0.84687,                 0.9335,                0.82076,                0.57677,                0.56852,                  1.112,             0.00044164,             0.00044164,             0.00044164
                     89,                 0.6422,                 0.6003,                 1.1634,                0.88121,                0.87564,                0.93395,                0.82387,                0.58011,                0.56007,                 1.1161,             0.00043783,             0.00043783,             0.00043783
                     90,                0.64577,                0.60468,                 1.1642,                0.91319,                0.84298,                0.93371,                0.82508,                0.58246,                0.56897,                 1.1183,             0.00043402,             0.00043402,             0.00043402
                     91,                0.64615,                0.59913,                 1.1666,                0.88311,                0.84881,                0.92652,                0.81868,                0.58697,                0.58648,                 1.1264,             0.00043022,             0.00043022,             0.00043022
                     92,                0.64453,                0.59857,                 1.1653,                0.89043,                0.85002,                0.93235,                0.82299,                0.57627,                0.56202,                  1.109,             0.00042641,             0.00042641,             0.00042641
                     93,                0.63922,                0.58941,                 1.1596,                0.89541,                0.85422,                0.93474,                0.82706,                0.57015,                0.56775,                 1.1075,              0.0004226,              0.0004226,              0.0004226
                     94,                0.63269,                0.59302,                 1.1615,                0.89097,                0.85695,                0.93618,                0.82847,                 0.5719,                0.55889,                 1.1119,              0.0004188,              0.0004188,              0.0004188
                     95,                0.62725,                0.57695,                 1.1568,                0.90738,                0.84591,                0.93593,                0.82953,                0.57129,                0.56113,                 1.1034,             0.00041499,             0.00041499,             0.00041499
                     96,                0.63209,                0.58745,                 1.1529,                 0.9303,                0.84077,                0.93492,                  0.827,                0.57574,                0.54694,                  1.115,             0.00041118,             0.00041118,             0.00041118
                     97,                 0.6347,                0.58399,                 1.1543,                0.87074,                0.86073,                0.92894,                0.82005,                0.57695,                0.57429,                 1.1167,             0.00040738,             0.00040738,             0.00040738
                     98,                0.63685,                0.58551,                 1.1673,                0.89525,                 0.8676,                0.93477,                0.83011,                0.57566,                0.55321,                 1.1085,             0.00040357,             0.00040357,             0.00040357
                     99,                0.62669,                0.58357,                 1.1568,                0.89378,                0.85496,                0.92939,                0.82192,                0.57508,                0.56322,                 1.1124,             0.00039976,             0.00039976,             0.00039976
                    100,                 0.6259,                0.57526,                 1.1564,                0.91175,                0.85302,                0.93652,                0.83107,                0.57314,                0.55066,                 1.1077,             0.00039596,             0.00039596,             0.00039596
                    101,                0.62546,                0.57763,                 1.1545,                0.88051,                0.86831,                0.93342,                0.83062,                0.56911,                0.55023,                 1.1109,             0.00039215,             0.00039215,             0.00039215
                    102,                0.62128,                0.56748,                 1.1512,                0.87912,                0.86807,                0.93331,                0.83112,                0.56672,                 0.5448,                 1.1051,             0.00038835,             0.00038835,             0.00038835
                    103,                0.61374,                0.55863,                 1.1427,                0.88348,                0.86828,                0.93295,                0.83115,                0.56368,                0.56595,                 1.0985,             0.00038454,             0.00038454,             0.00038454
                    104,                0.62731,                0.56696,                 1.1485,                 0.8954,                0.85089,                0.92997,                0.83061,                0.56002,                0.55854,                 1.0957,             0.00038073,             0.00038073,             0.00038073
                    105,                0.61883,                0.55928,                 1.1477,                0.90723,                0.84439,                0.93192,                0.83057,                0.56248,                0.56514,                 1.0977,             0.00037693,             0.00037693,             0.00037693
                    106,                0.61744,                0.56706,                 1.1485,                0.89764,                0.86255,                 0.9356,                0.83456,                0.56479,                0.54838,                 1.1008,             0.00037312,             0.00037312,             0.00037312
                    107,                0.61684,                0.55711,                 1.1409,                0.88559,                0.86694,                0.93174,                0.82838,                0.56666,                0.55013,                 1.0969,             0.00036931,             0.00036931,             0.00036931
                    108,                0.62832,                 0.5687,                 1.1465,                0.89386,                0.86326,                0.93298,                0.83332,                0.55682,                0.54136,                 1.0937,             0.00036551,             0.00036551,             0.00036551
                    109,                0.61238,                0.55515,                 1.1386,                0.88566,                0.86308,                0.93303,                0.83318,                0.55663,                0.55009,                 1.0943,              0.0003617,              0.0003617,              0.0003617
                    110,                0.61283,                0.55054,                 1.1401,                0.88838,                0.86586,                0.93531,                0.83375,                0.56331,                0.53743,                 1.1041,             0.00035789,             0.00035789,             0.00035789
                    111,                0.60613,                0.53979,                 1.1345,                0.89083,                0.86618,                0.93548,                0.83451,                 0.5569,                 0.5396,                 1.0948,             0.00035409,             0.00035409,             0.00035409
                    112,                0.60181,                0.54118,                 1.1335,                0.86906,                0.88501,                0.92842,                 0.8273,                0.56191,                0.54508,                 1.0938,             0.00035028,             0.00035028,             0.00035028
                    113,                0.60929,                0.53879,                 1.1356,                0.88352,                0.87665,                0.93458,                0.83353,                 0.5583,                0.53368,                 1.0927,             0.00034647,             0.00034647,             0.00034647
                    114,                0.61232,                0.54032,                 1.1371,                0.89603,                0.87174,                0.93575,                0.83584,                0.55799,                0.52514,                 1.0937,             0.00034267,             0.00034267,             0.00034267
                    115,                  0.594,                0.53523,                 1.1244,                0.89748,                0.87291,                0.93795,                0.83605,                0.55924,                  0.529,                 1.0932,             0.00033886,             0.00033886,             0.00033886
                    116,                0.59884,                0.52668,                 1.1308,                0.90649,                0.86223,                 0.9374,                0.83352,                 0.5545,                0.53102,                 1.0907,             0.00033505,             0.00033505,             0.00033505
                    117,                0.59985,                0.52852,                 1.1301,                0.91131,                 0.8655,                0.93725,                 0.8371,                0.55421,                 0.5315,                 1.0886,             0.00033125,             0.00033125,             0.00033125
                    118,                0.59982,                0.53755,                 1.1323,                0.90374,                0.86824,                0.93457,                0.83433,                0.55226,                0.52837,                 1.0882,             0.00032744,             0.00032744,             0.00032744
                    119,                0.59836,                0.53248,                 1.1308,                0.88849,                0.87795,                0.93689,                0.83588,                 0.5538,                0.52979,                 1.0879,             0.00032363,             0.00032363,             0.00032363
                    120,                  0.598,                0.53299,                 1.1271,                0.90486,                0.87151,                0.93888,                0.83825,                0.55538,                0.51792,                 1.0911,             0.00031983,             0.00031983,             0.00031983
                    121,                0.59343,                0.51859,                 1.1186,                0.91227,                0.86246,                0.93924,                0.83969,                0.55374,                0.52616,                 1.0879,             0.00031602,             0.00031602,             0.00031602
                    122,                0.60241,                  0.526,                 1.1279,                 0.9025,                 0.8603,                0.93583,                0.83446,                 0.5567,                0.53262,                  1.088,             0.00031221,             0.00031221,             0.00031221
                    123,                0.58859,                0.51195,                 1.1184,                0.90789,                0.86637,                0.93865,                0.84143,                0.54984,                0.51375,                  1.088,             0.00030841,             0.00030841,             0.00030841
                    124,                0.59074,                 0.5151,                 1.1231,                0.89298,                0.87701,                0.93884,                0.83893,                0.54895,                 0.5171,                 1.0819,              0.0003046,              0.0003046,              0.0003046
                    125,                0.59212,                0.51696,                 1.1226,                0.90938,                0.85535,                0.93729,                0.83766,                0.55458,                0.52251,                 1.0875,             0.00030079,             0.00030079,             0.00030079
                    126,                0.58821,                0.52022,                 1.1247,                0.90574,                 0.8604,                0.93592,                0.83586,                0.55674,                0.53129,                 1.0908,             0.00029699,             0.00029699,             0.00029699
                    127,                0.58833,                 0.5083,                  1.119,                 0.9075,                 0.8659,                0.93961,                0.84217,                0.55383,                0.51266,                 1.0909,             0.00029318,             0.00029318,             0.00029318
                    128,                0.58083,                0.50283,                 1.1142,                0.90181,                0.86407,                0.93622,                0.83814,                0.55486,                0.52372,                 1.0876,             0.00028937,             0.00028937,             0.00028937
