                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                0.66522,                0.42355,                0.99369,                0.34229,                0.27482,                0.26388,                0.12258,                 2.0878,                 2.8164,                 2.2003,             0.00020054,             0.00020054,             0.00020054
                    128,                0.65656,                0.42036,                0.99218,                0.39466,                0.27018,                0.26184,                0.11918,                 2.0745,                  2.728,                 2.2264,             0.00019793,             0.00019793,             0.00019793
                    129,                0.65229,                0.42041,                0.99249,                0.40802,                 0.3088,                0.29434,                0.13709,                 2.0477,                 2.6464,                  2.166,             0.00019533,             0.00019533,             0.00019533
                    130,                0.65767,                0.42097,                 0.9934,                0.37363,                0.29906,                0.27412,                0.12573,                 2.0825,                 2.7519,                 2.2104,             0.00019273,             0.00019273,             0.00019273
                    131,                0.65506,                 0.4194,                0.99217,                0.44945,                0.29048,                0.28325,                0.13083,                 2.0697,                 2.7405,                 2.1635,             0.00019012,             0.00019012,             0.00019012
                    132,                0.64012,                0.40728,                0.98284,                0.43018,                0.29104,                0.29027,                0.13607,                 2.0808,                 2.7442,                 2.1951,             0.00018752,             0.00018752,             0.00018752
                    133,                0.64746,                0.41156,                0.98866,                0.46203,                0.28933,                0.29496,                0.13672,                 2.0589,                 2.7291,                 2.1674,             0.00018492,             0.00018492,             0.00018492
                    134,                0.64999,                0.41909,                0.99603,                0.35063,                 0.3139,                0.25409,                0.12201,                 2.0865,                 2.7926,                 2.1836,             0.00018231,             0.00018231,             0.00018231
                    135,                0.64517,                0.41562,                0.99062,                  0.438,                0.27098,                0.25598,                0.11789,                 2.0833,                   2.83,                 2.2029,             0.00017971,             0.00017971,             0.00017971
                    136,                 0.6459,                0.41311,                 0.9893,                0.40355,                 0.3082,                 0.2694,                0.12461,                 2.0714,                 2.7969,                 2.2026,              0.0001771,              0.0001771,              0.0001771
                    137,                0.63694,                0.41365,                0.99092,                0.39836,                 0.2935,                0.26882,                0.12544,                 2.0641,                  2.747,                 2.1879,              0.0001745,              0.0001745,              0.0001745
