                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                0.49136,                0.38502,                0.96364,                0.90651,                0.84439,                0.92721,                0.83428,                0.55157,                0.57861,                 1.0275,             0.00033125,             0.00033125,             0.00033125
                    118,                 0.4898,                0.39108,                0.96208,                0.91881,                0.85031,                 0.9282,                0.83542,                0.55291,                0.56893,                 1.0271,             0.00032744,             0.00032744,             0.00032744
                    119,                0.49009,                0.39431,                0.96492,                0.88326,                0.88709,                0.92746,                0.83339,                0.54608,                 0.5654,                 1.0234,             0.00032363,             0.00032363,             0.00032363
                    120,                0.48547,                0.39111,                0.96068,                0.89967,                 0.8631,                0.92699,                0.83409,                 0.5503,                0.57109,                 1.0225,             0.00031983,             0.00031983,             0.00031983
                    121,                0.49075,                0.38967,                0.96062,                0.90018,                0.85698,                0.92756,                0.83509,                0.55127,                0.57439,                 1.0252,             0.00031602,             0.00031602,             0.00031602
                    122,                0.49358,                0.38952,                0.96128,                0.89336,                0.86896,                 0.9298,                0.83814,                0.55283,                0.57211,                 1.0268,             0.00031221,             0.00031221,             0.00031221
                    123,                0.48088,                0.37683,                0.95596,                0.90742,                0.85136,                0.93033,                0.83715,                0.55535,                0.57182,                  1.029,             0.00030841,             0.00030841,             0.00030841
                    124,                0.48345,                0.38397,                0.95975,                0.89804,                0.86417,                0.92976,                0.83652,                0.55276,                0.56155,                 1.0287,              0.0003046,              0.0003046,              0.0003046
                    125,                0.49022,                0.39148,                0.96085,                0.90369,                0.85305,                0.92728,                0.83401,                0.55678,                0.58013,                 1.0288,             0.00030079,             0.00030079,             0.00030079
                    126,                  0.484,                0.38581,                0.96185,                0.89331,                0.87167,                0.92951,                0.83401,                0.55791,                0.57702,                 1.0317,             0.00029699,             0.00029699,             0.00029699
                    127,                0.48753,                0.38656,                0.96195,                0.88663,                0.87898,                0.93066,                0.83663,                0.55463,                0.57207,                 1.0235,             0.00029318,             0.00029318,             0.00029318
                    128,                0.47935,                0.37799,                0.95466,                0.90035,                0.86581,                0.93133,                0.83803,                0.55601,                 0.5604,                 1.0265,             0.00028937,             0.00028937,             0.00028937
                    129,                 0.4825,                0.38577,                0.95814,                0.89391,                0.87159,                 0.9304,                0.83659,                0.55384,                0.55514,                 1.0297,             0.00028557,             0.00028557,             0.00028557
                    130,                0.47387,                0.37271,                0.95354,                0.89529,                0.87044,                0.93283,                 0.8379,                0.55402,                0.54577,                  1.026,             0.00028176,             0.00028176,             0.00028176
                    131,                0.47818,                0.37799,                0.95637,                0.89517,                0.86858,                0.92908,                0.83459,                0.55508,                0.56148,                 1.0277,             0.00027796,             0.00027796,             0.00027796
                    132,                0.48367,                0.37816,                 0.9578,                0.90223,                0.86887,                0.93075,                0.83419,                0.55462,                0.56308,                 1.0268,             0.00027415,             0.00027415,             0.00027415
                    133,                0.48061,                0.37849,                0.95745,                0.90056,                0.87452,                0.93305,                0.83863,                0.54743,                0.54608,                 1.0252,             0.00027034,             0.00027034,             0.00027034
                    134,                0.47257,                0.36987,                0.95267,                 0.9104,                0.85783,                0.93038,                0.83648,                 0.5483,                 0.5565,                 1.0253,             0.00026654,             0.00026654,             0.00026654
                    135,                0.48038,                0.37462,                0.95574,                 0.8968,                0.86327,                0.93104,                0.83557,                0.55134,                0.55486,                 1.0243,             0.00026273,             0.00026273,             0.00026273
                    136,                 0.4827,                   0.38,                0.96029,                  0.895,                0.87253,                0.93101,                0.83759,                0.55105,                0.55595,                 1.0256,             0.00025892,             0.00025892,             0.00025892
                    137,                0.47756,                0.37565,                0.95684,                0.90032,                 0.8638,                0.93075,                0.83705,                0.55315,                0.56939,                 1.0253,             0.00025512,             0.00025512,             0.00025512
                    138,                0.47419,                0.37601,                0.95633,                0.91511,                0.85094,                0.93142,                0.83791,                0.55251,                0.56524,                 1.0286,             0.00025131,             0.00025131,             0.00025131
                    139,                0.47645,                0.37033,                0.95697,                0.91182,                0.84779,                0.93073,                 0.8378,                0.55114,                 0.5599,                 1.0275,              0.0002475,              0.0002475,              0.0002475
                    140,                0.47413,                 0.3725,                0.95525,                0.90175,                0.85493,                0.92865,                0.83683,                0.55024,                0.55952,                 1.0246,              0.0002437,              0.0002437,              0.0002437
                    141,                0.46969,                0.36873,                0.95612,                0.91749,                0.85095,                0.93034,                0.83823,                 0.5471,                0.55878,                 1.0223,             0.00023989,             0.00023989,             0.00023989
                    142,                0.47236,                0.36941,                0.95429,                0.91008,                0.85269,                0.93004,                0.83717,                0.54613,                0.56606,                 1.0213,             0.00023608,             0.00023608,             0.00023608
                    143,                0.46564,                0.36728,                0.95456,                0.90437,                0.86572,                0.93161,                0.84023,                0.54662,                0.55859,                 1.0236,             0.00023228,             0.00023228,             0.00023228
                    144,                0.47343,                0.36771,                0.95574,                0.90588,                0.86448,                0.93223,                0.83945,                0.54778,                  0.557,                 1.0231,             0.00022847,             0.00022847,             0.00022847
                    145,                0.46534,                0.36205,                0.95332,                0.90647,                0.86389,                0.93019,                0.83857,                0.54396,                0.55598,                 1.0222,             0.00022466,             0.00022466,             0.00022466
