                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                0.53773,                0.45609,                0.97671,                0.83278,                0.77001,                0.84519,                0.71956,                0.70023,                0.94364,                 1.1457,             0.00049493,             0.00049493,             0.00049493
                     75,                0.49769,                0.44417,                0.97195,                0.84937,                0.75448,                0.84236,                0.72236,                0.69122,                0.91117,                 1.1354,             0.00049112,             0.00049112,             0.00049112
                     76,                0.51744,                0.44148,                0.97791,                0.84197,                0.74189,                0.83799,                0.72023,                0.68567,                0.94926,                 1.1336,             0.00048732,             0.00048732,             0.00048732
                     77,                 0.5129,                0.44156,                0.97532,                0.83481,                0.74422,                0.83805,                0.71821,                0.67501,                0.93365,                 1.1191,             0.00048351,             0.00048351,             0.00048351
                     78,                0.50673,                0.44328,                 0.9793,                0.80391,                0.78837,                 0.8416,                0.71922,                0.67896,                0.90265,                 1.1236,              0.0004797,              0.0004797,              0.0004797
                     79,                 0.5054,                0.43496,                  0.967,                0.82997,                 0.7551,                0.83955,                0.71584,                0.68762,                0.91364,                 1.1273,              0.0004759,              0.0004759,              0.0004759
                     80,                0.50574,                0.43779,                0.96803,                0.78904,                0.78133,                0.84247,                0.71928,                0.67212,                0.91847,                 1.1225,             0.00047209,             0.00047209,             0.00047209
                     81,                0.50075,                0.43499,                 0.9698,                0.82661,                 0.7604,                0.84434,                0.71702,                0.69746,                0.92587,                 1.1458,             0.00046828,             0.00046828,             0.00046828
                     82,                0.50091,                0.43356,                0.96218,                0.83238,                0.76988,                0.85237,                0.72967,                 0.6725,                0.87841,                   1.12,             0.00046448,             0.00046448,             0.00046448
                     83,                0.51072,                0.43089,                0.96044,                0.84179,                0.76397,                0.84491,                0.71688,                0.70666,                0.91366,                 1.1517,             0.00046067,             0.00046067,             0.00046067
                     84,                0.47671,                0.41987,                0.96046,                0.82302,                0.77808,                0.84686,                0.72625,                0.68158,                0.88983,                 1.1283,             0.00045686,             0.00045686,             0.00045686
                     85,                0.47937,                0.41713,                0.95902,                0.79062,                0.78772,                0.83337,                0.71158,                  0.686,                0.92697,                 1.1336,             0.00045306,             0.00045306,             0.00045306
                     86,                 0.4979,                0.42792,                0.96123,                0.84045,                0.77019,                0.84704,                0.72354,                0.69049,                0.88412,                  1.134,             0.00044925,             0.00044925,             0.00044925
                     87,                0.50648,                 0.4191,                0.96294,                0.83497,                0.75485,                0.83902,                0.71866,                0.69946,                0.90271,                 1.1389,             0.00044544,             0.00044544,             0.00044544
                     88,                0.50577,                0.43025,                0.96469,                 0.8303,                0.76737,                0.83938,                0.72104,                0.67612,                0.91666,                 1.1314,             0.00044164,             0.00044164,             0.00044164
                     89,                0.47819,                0.40977,                0.95934,                0.81754,                0.77989,                0.83794,                0.71727,                0.68318,                0.91137,                 1.1329,             0.00043783,             0.00043783,             0.00043783
                     90,                 0.4855,                0.40867,                0.96279,                0.83747,                0.76415,                0.84561,                0.72762,                0.67405,                 0.9114,                 1.1294,             0.00043402,             0.00043402,             0.00043402
                     91,                0.47369,                0.40251,                0.94966,                0.81781,                0.75757,                0.84001,                0.71806,                0.69163,                0.89321,                 1.1451,             0.00043022,             0.00043022,             0.00043022
                     92,                0.48353,                0.41223,                0.96186,                0.83809,                0.76763,                0.84554,                 0.7236,                0.70473,                0.93955,                 1.1509,             0.00042641,             0.00042641,             0.00042641
                     93,                0.49965,                0.42962,                0.97361,                0.83051,                0.77246,                0.84924,                0.72921,                0.68726,                0.87874,                 1.1383,              0.0004226,              0.0004226,              0.0004226
                     94,                0.49894,                0.42607,                0.97043,                0.83744,                0.77266,                0.84409,                0.72587,                0.67919,                0.87262,                 1.1368,              0.0004188,              0.0004188,              0.0004188
                     95,                0.50201,                 0.4153,                 0.9684,                0.81322,                0.77589,                0.84124,                0.71687,                0.68233,                0.90523,                 1.1341,             0.00041499,             0.00041499,             0.00041499
                     96,                0.48833,                0.41624,                0.96221,                0.84163,                0.74353,                0.83498,                0.71365,                0.69108,                0.93377,                 1.1459,             0.00041118,             0.00041118,             0.00041118
                     97,                0.48838,                0.40706,                 0.9563,                0.82569,                0.76782,                0.83891,                0.71999,                0.67369,                0.92088,                 1.1331,             0.00040738,             0.00040738,             0.00040738
                     98,                 0.4818,                0.40364,                0.96151,                0.81233,                0.76874,                0.83668,                 0.7209,                0.66358,                0.89886,                 1.1174,             0.00040357,             0.00040357,             0.00040357
                     99,                0.47561,                0.40395,                0.95933,                0.83992,                0.73593,                0.83774,                0.72307,                0.67123,                0.91746,                 1.1313,             0.00039976,             0.00039976,             0.00039976
                    100,                0.46654,                0.39648,                0.95416,                  0.842,                0.76299,                0.84264,                0.72775,                0.66852,                0.90758,                 1.1292,             0.00039596,             0.00039596,             0.00039596
                    101,                0.47582,                0.40676,                0.96311,                0.81217,                0.78699,                0.84342,                0.72832,                0.67179,                0.90586,                 1.1291,             0.00039215,             0.00039215,             0.00039215
                    102,                0.47256,                0.39646,                0.95054,                0.82522,                0.77883,                 0.8432,                0.72777,                0.66907,                0.92186,                 1.1207,             0.00038835,             0.00038835,             0.00038835
                    103,                0.47353,                0.39131,                0.95687,                0.81516,                0.78352,                0.84525,                0.72691,                 0.6789,                0.90947,                 1.1241,             0.00038454,             0.00038454,             0.00038454
                    104,                0.48518,                0.39407,                0.95989,                0.81188,                0.78325,                0.83916,                0.72307,                0.67559,                0.90146,                 1.1292,             0.00038073,             0.00038073,             0.00038073
                    105,                 0.4665,                0.39463,                0.95091,                0.81565,                0.78947,                0.84975,                0.73507,                  0.667,                0.89396,                 1.1177,             0.00037693,             0.00037693,             0.00037693
                    106,                0.47094,                0.40359,                0.95671,                0.83058,                0.77987,                0.84949,                 0.7339,                0.66397,                0.87887,                 1.1185,             0.00037312,             0.00037312,             0.00037312
                    107,                0.47217,                0.39877,                0.95559,                0.84335,                0.74617,                 0.8399,                0.72688,                0.66997,                0.90291,                 1.1281,             0.00036931,             0.00036931,             0.00036931
                    108,                0.46845,                0.38949,                0.95775,                0.83823,                0.75115,                0.84017,                0.72706,                0.66995,                0.90992,                 1.1211,             0.00036551,             0.00036551,             0.00036551
                    109,                0.47029,                0.39481,                0.96214,                0.82839,                0.75997,                0.84176,                0.72939,                0.65092,                0.88302,                 1.1209,              0.0003617,              0.0003617,              0.0003617
                    110,                0.45978,                0.37731,                0.95545,                 0.8247,                0.75391,                0.84097,                 0.7281,                0.67031,                 0.8995,                 1.1422,             0.00035789,             0.00035789,             0.00035789
                    111,                0.47138,                 0.3873,                0.95744,                0.84267,                0.75125,                0.84227,                 0.7305,                0.66486,                0.91516,                 1.1287,             0.00035409,             0.00035409,             0.00035409
                    112,                0.44931,                0.37445,                0.95117,                0.80952,                0.77828,                0.84241,                0.72614,                0.67065,                0.91362,                 1.1336,             0.00035028,             0.00035028,             0.00035028
                    113,                0.47114,                0.38501,                 0.9559,                0.81486,                0.77585,                0.84709,                 0.7343,                0.67348,                0.90732,                 1.1335,             0.00034647,             0.00034647,             0.00034647
                    114,                0.46791,                0.38586,                0.94912,                0.83657,                 0.7538,                0.84082,                 0.7276,                0.67564,                0.92042,                 1.1261,             0.00034267,             0.00034267,             0.00034267
                    115,                0.47186,                0.38651,                0.95352,                0.82826,                0.77032,                0.84924,                0.73353,                0.66809,                0.88571,                 1.1256,             0.00033886,             0.00033886,             0.00033886
                    116,                0.46332,                0.37765,                0.94502,                0.81921,                0.78619,                0.84996,                0.73324,                0.66481,                0.88015,                 1.1241,             0.00033505,             0.00033505,             0.00033505
                    117,                0.46048,                0.37576,                0.95432,                0.84108,                0.75119,                0.84496,                 0.7328,                 0.6652,                0.92418,                 1.1262,             0.00033125,             0.00033125,             0.00033125
                    118,                0.45502,                0.37624,                0.94632,                0.82103,                0.77507,                0.84249,                0.72953,                0.66908,                0.92465,                 1.1295,             0.00032744,             0.00032744,             0.00032744
                    119,                0.44799,                0.37569,                0.94894,                0.85168,                0.77092,                0.84971,                0.73461,                0.66292,                0.88609,                 1.1239,             0.00032363,             0.00032363,             0.00032363
                    120,                0.45684,                0.37972,                0.95171,                0.85887,                0.75156,                0.84504,                0.73075,                0.66881,                0.91106,                 1.1269,             0.00031983,             0.00031983,             0.00031983
                    121,                0.46269,                0.38509,                0.95384,                0.83342,                0.76578,                0.84396,                0.72558,                0.67291,                0.91116,                 1.1266,             0.00031602,             0.00031602,             0.00031602
                    122,                0.45318,                0.37558,                0.94462,                0.80191,                0.77672,                0.83291,                0.72172,                0.66636,                0.94018,                 1.1297,             0.00031221,             0.00031221,             0.00031221
                    123,                0.45605,                0.36609,                0.94351,                0.83286,                0.77305,                0.84194,                0.72868,                0.66282,                0.89299,                 1.1206,             0.00030841,             0.00030841,             0.00030841
                    124,                 0.4408,                0.36663,                0.94325,                0.85556,                0.76203,                 0.8473,                0.73367,                0.66018,                0.88568,                 1.1146,              0.0003046,              0.0003046,              0.0003046
                    125,                0.44709,                0.36787,                0.94238,                0.83529,                0.77051,                0.84744,                0.73489,                0.66165,                0.88889,                 1.1213,             0.00030079,             0.00030079,             0.00030079
                    126,                0.46221,                0.37169,                0.94255,                0.83688,                0.76777,                 0.8466,                0.73532,                0.65126,                0.88189,                 1.1167,             0.00029699,             0.00029699,             0.00029699
                    127,                0.45023,                0.36884,                0.94598,                0.83284,                0.75857,                0.84348,                0.73438,                0.64573,                0.91079,                   1.11,             0.00029318,             0.00029318,             0.00029318
                    128,                0.45359,                0.36978,                0.94853,                0.82238,                0.77707,                0.84105,                 0.7299,                0.65125,                0.91558,                 1.1132,             0.00028937,             0.00028937,             0.00028937
                    129,                0.44912,                 0.3719,                0.95313,                0.84431,                0.74604,                0.83855,                0.72603,                0.65586,                  0.919,                 1.1188,             0.00028557,             0.00028557,             0.00028557
                    130,                0.44832,                0.37175,                0.95065,                0.84002,                0.75397,                0.84303,                0.73024,                0.66138,                0.92632,                 1.1226,             0.00028176,             0.00028176,             0.00028176
                    131,                0.43751,                0.35961,                0.94248,                0.83505,                0.76336,                0.84505,                0.73243,                0.66225,                0.92354,                 1.1209,             0.00027796,             0.00027796,             0.00027796
                    132,                0.45619,                0.37243,                0.94608,                0.81987,                0.77498,                 0.8375,                 0.7237,                0.66699,                0.92947,                  1.124,             0.00027415,             0.00027415,             0.00027415
                    133,                0.45222,                0.36527,                0.94161,                0.83681,                0.74978,                0.83274,                0.71646,                0.67756,                0.93699,                 1.1343,             0.00027034,             0.00027034,             0.00027034
                    134,                0.45133,                0.36489,                0.94405,                0.80778,                0.77133,                0.83956,                0.72851,                0.65577,                0.92774,                 1.1206,             0.00026654,             0.00026654,             0.00026654
                    135,                0.45212,                0.37852,                0.94853,                0.83322,                0.75463,                0.83852,                0.72693,                0.66785,                 0.9265,                 1.1262,             0.00026273,             0.00026273,             0.00026273
                    136,                0.43354,                 0.3551,                0.93757,                0.82948,                0.77972,                 0.8454,                0.73437,                0.65752,                0.89769,                 1.1207,             0.00025892,             0.00025892,             0.00025892
                    137,                0.44012,                0.36103,                0.95304,                0.82324,                0.78801,                0.84591,                0.73483,                0.66418,                0.89889,                 1.1245,             0.00025512,             0.00025512,             0.00025512
                    138,                0.44026,                0.36564,                0.94038,                0.83672,                0.76664,                0.84977,                0.73854,                0.65235,                0.87851,                 1.1182,             0.00025131,             0.00025131,             0.00025131
                    139,                0.42887,                 0.3474,                0.93821,                0.79979,                0.79863,                0.84843,                0.73622,                0.66259,                0.87893,                 1.1211,              0.0002475,              0.0002475,              0.0002475
                    140,                0.44657,                   0.36,                0.93881,                0.82951,                0.76173,                0.84241,                0.73179,                0.65579,                0.88487,                 1.1107,              0.0002437,              0.0002437,              0.0002437
                    141,                0.43743,                0.35455,                0.93911,                0.82302,                0.76207,                0.84105,                0.73175,                0.64983,                0.90454,                 1.1047,             0.00023989,             0.00023989,             0.00023989
                    142,                0.42776,                0.35274,                0.93978,                0.81815,                0.77759,                0.84388,                0.73549,                0.65177,                0.89529,                 1.1119,             0.00023608,             0.00023608,             0.00023608
                    143,                0.43359,                0.34421,                0.93581,                0.81507,                0.78449,                0.84984,                0.73749,                0.65419,                0.87917,                 1.1202,             0.00023228,             0.00023228,             0.00023228
                    144,                0.43964,                0.35035,                0.94314,                0.83822,                0.76537,                0.84838,                0.73612,                0.65607,                0.87074,                 1.1232,             0.00022847,             0.00022847,             0.00022847
                    145,                 0.4384,                0.35958,                0.94893,                0.82808,                0.78081,                0.85108,                0.73731,                 0.6542,                0.86124,                 1.1245,             0.00022466,             0.00022466,             0.00022466
                    146,                0.43156,                0.34386,                0.94161,                0.84167,                0.76688,                0.85161,                0.74169,                0.64321,                0.85971,                 1.1116,             0.00022086,             0.00022086,             0.00022086
                    147,                0.43432,                0.35247,                0.94104,                0.82592,                0.77799,                0.84828,                0.73971,                0.65172,                0.88999,                 1.1112,             0.00021705,             0.00021705,             0.00021705
                    148,                 0.4256,                0.34928,                0.93894,                0.84269,                0.77477,                0.84881,                0.73614,                0.66768,                0.89864,                  1.129,             0.00021324,             0.00021324,             0.00021324
                    149,                0.43289,                0.34604,                 0.9391,                0.84347,                0.76795,                0.84173,                0.72999,                0.66373,                0.92484,                 1.1264,             0.00020944,             0.00020944,             0.00020944
                    150,                0.42666,                0.35088,                0.93948,                0.84564,                0.75881,                0.83944,                 0.7288,                0.65414,                0.91145,                 1.1197,             0.00020563,             0.00020563,             0.00020563
                    151,                0.43406,                0.34763,                0.94402,                0.83459,                0.77585,                0.84431,                0.72896,                0.67184,                0.90683,                 1.1317,             0.00020182,             0.00020182,             0.00020182
                    152,                0.42712,                0.34952,                0.94341,                0.85487,                0.75687,                0.84304,                0.73259,                0.66131,                0.90187,                 1.1205,             0.00019802,             0.00019802,             0.00019802
                    153,                0.42086,                0.33969,                0.93294,                0.83916,                0.76503,                0.84131,                0.72971,                0.65412,                0.90508,                 1.1139,             0.00019421,             0.00019421,             0.00019421
                    154,                0.43038,                0.34685,                0.93446,                0.82508,                0.76938,                0.83905,                0.72689,                0.66379,                0.92869,                  1.126,              0.0001904,              0.0001904,              0.0001904
