                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                0.46386,                0.36285,                0.95613,                0.88351,                0.74483,                0.84836,                0.73918,                0.65276,                0.93241,                  1.123,             0.00037312,             0.00037312,             0.00037312
                    107,                0.46471,                0.35767,                0.95407,                0.85789,                0.78621,                0.85675,                0.74135,                0.65909,                0.87445,                 1.1251,             0.00036931,             0.00036931,             0.00036931
                    108,                0.45432,                0.35379,                0.95204,                0.86283,                0.78065,                0.86527,                0.75237,                0.65139,                0.84319,                 1.1134,             0.00036551,             0.00036551,             0.00036551
                    109,                0.45341,                0.35172,                0.95754,                0.84983,                0.78546,                0.85815,                0.74857,                0.64062,                0.86624,                 1.1098,              0.0003617,              0.0003617,              0.0003617
                    110,                0.44148,                0.34201,                0.95096,                 0.8686,                 0.7695,                0.86238,                0.74347,                0.66695,                0.87928,                 1.1396,             0.00035789,             0.00035789,             0.00035789
                    111,                0.45261,                0.35241,                0.95272,                0.84415,                0.78195,                0.85425,                0.74565,                0.66318,                0.91336,                 1.1367,             0.00035409,             0.00035409,             0.00035409
                    112,                0.43271,                0.33396,                0.94551,                0.87574,                0.76154,                 0.8499,                 0.7415,                0.65264,                0.91827,                 1.1178,             0.00035028,             0.00035028,             0.00035028
                    113,                0.44873,                 0.3489,                0.94773,                0.87006,                0.78178,                 0.8552,                0.74379,                0.66306,                0.89361,                 1.1282,             0.00034647,             0.00034647,             0.00034647
                    114,                0.44552,                0.34236,                0.94446,                0.82135,                0.79603,                0.84592,                0.73563,                0.66083,                0.91671,                 1.1201,             0.00034267,             0.00034267,             0.00034267
                    115,                0.45323,                0.34881,                0.94699,                0.84138,                0.79428,                0.86109,                0.75507,                0.62128,                0.86108,                 1.0951,             0.00033886,             0.00033886,             0.00033886
                    116,                0.44866,                0.34183,                0.94231,                0.84894,                0.79113,                0.85568,                0.74785,                0.64123,                0.91295,                 1.1101,             0.00033505,             0.00033505,             0.00033505
                    117,                0.44277,                0.33392,                0.95071,                0.84892,                0.78149,                0.86074,                0.75015,                0.64859,                0.90968,                 1.1165,             0.00033125,             0.00033125,             0.00033125
                    118,                0.43734,                0.33437,                0.94596,                 0.8668,                0.77652,                0.86269,                0.75315,                0.64193,                0.86952,                 1.1151,             0.00032744,             0.00032744,             0.00032744
                    119,                0.42111,                0.32815,                0.93875,                0.86518,                0.79698,                0.86699,                0.75469,                0.65794,                0.84582,                 1.1232,             0.00032363,             0.00032363,             0.00032363
                    120,                0.43275,                0.33626,                0.94456,                  0.874,                0.77909,                0.86115,                0.74545,                0.68232,                0.85875,                 1.1531,             0.00031983,             0.00031983,             0.00031983
                    121,                0.43706,                0.34353,                0.94608,                0.86713,                0.78638,                0.86383,                  0.752,                0.64199,                0.84884,                 1.1202,             0.00031602,             0.00031602,             0.00031602
                    122,                0.42753,                0.33303,                0.93603,                0.85693,                0.78131,                0.85739,                0.75002,                0.63491,                0.90107,                 1.1111,             0.00031221,             0.00031221,             0.00031221
