                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    110,                 1.1404,                0.99088,                 1.4458,                 0.4099,                0.27715,                0.26535,                0.12075,                 2.1037,                  2.406,                 2.4517,              0.0002448,              0.0002448,              0.0002448
                    111,                 1.1332,                0.95742,                 1.4428,                0.39397,                0.27799,                0.27158,                0.12106,                 2.1477,                  2.441,                  2.491,              0.0002422,              0.0002422,              0.0002422
                    112,                 1.1419,                0.96879,                 1.4458,                0.44287,                0.25874,                0.26412,                0.12061,                 2.1055,                 2.4201,                 2.4592,             0.00023959,             0.00023959,             0.00023959
                    113,                 1.1235,                0.95695,                 1.4255,                0.28793,                0.29592,                0.25937,                0.11982,                 2.1199,                 2.4834,                 2.4533,             0.00023699,             0.00023699,             0.00023699
                    114,                 1.1428,                0.97742,                 1.4398,                 0.3101,                0.29091,                0.26726,                0.12161,                 2.0998,                 2.4027,                  2.435,             0.00023439,             0.00023439,             0.00023439
                    115,                 1.1353,                0.96445,                 1.4384,                0.33544,                0.28264,                 0.2618,                0.12067,                 2.1099,                 2.3918,                 2.4651,             0.00023178,             0.00023178,             0.00023178
                    116,                 1.1325,                0.96044,                 1.4321,                  0.486,                0.26745,                 0.2602,                0.11678,                 2.1374,                 2.3902,                 2.4932,             0.00022918,             0.00022918,             0.00022918
                    117,                 1.1207,                0.93991,                 1.4224,                0.31773,                0.30066,                0.26752,                 0.1197,                 2.1021,                 2.4104,                 2.4594,             0.00022657,             0.00022657,             0.00022657
                    118,                 1.1131,                0.94839,                 1.4222,                0.40002,                0.28255,                0.26963,                0.12473,                 2.0937,                 2.4031,                 2.4514,             0.00022397,             0.00022397,             0.00022397
                    119,                 1.1203,                0.94327,                 1.4285,                0.32297,                0.27479,                0.25527,                0.11874,                 2.0714,                 2.4339,                 2.4175,             0.00022137,             0.00022137,             0.00022137
                    120,                 1.1035,                0.93461,                 1.4223,                0.48031,                0.24725,                0.26723,                0.12234,                 2.1239,                 2.4202,                 2.4727,             0.00021876,             0.00021876,             0.00021876
                    121,                 1.1305,                0.94231,                 1.4309,                0.39719,                0.27285,                0.25319,                0.11763,                 2.1456,                 2.4437,                 2.4931,             0.00021616,             0.00021616,             0.00021616
                    122,                 1.1087,                0.94481,                 1.4218,                 0.3078,                0.30592,                0.25307,                0.11546,                 2.1422,                 2.4647,                 2.4934,             0.00021356,             0.00021356,             0.00021356
                    123,                 1.1083,                0.93865,                 1.4227,                0.44517,                 0.2521,                 0.2651,                0.11998,                 2.1336,                 2.4168,                 2.4691,             0.00021095,             0.00021095,             0.00021095
                    124,                 1.1011,                0.92964,                 1.4147,                0.41053,                0.26478,                0.26175,                0.11948,                 2.1347,                 2.4615,                 2.4889,             0.00020835,             0.00020835,             0.00020835
                    125,                 1.1085,                0.93138,                 1.4171,                0.31103,                0.30944,                0.26832,                0.12442,                 2.1114,                 2.3848,                 2.4811,             0.00020574,             0.00020574,             0.00020574
                    126,                 1.0963,                0.91598,                 1.4045,                0.32043,                0.29367,                0.26936,                0.12353,                 2.1259,                 2.4104,                 2.4781,             0.00020314,             0.00020314,             0.00020314
                    127,                 1.0976,                0.92099,                 1.4039,                0.32156,                 0.3259,                0.26208,                0.11757,                 2.1103,                 2.4317,                 2.4688,             0.00020054,             0.00020054,             0.00020054
                    128,                 1.0919,                0.90853,                 1.3975,                0.36818,                0.27109,                0.26668,                0.12037,                  2.132,                 2.4447,                 2.4702,             0.00019793,             0.00019793,             0.00019793
                    129,                 1.0971,                0.90707,                 1.4052,                0.34822,                0.28725,                0.26498,                 0.1219,                 2.1402,                 2.4293,                 2.4868,             0.00019533,             0.00019533,             0.00019533
                    130,                 1.0836,                0.91515,                 1.4004,                0.34101,                0.30001,                0.27191,                0.12143,                 2.1433,                 2.3959,                 2.4866,             0.00019273,             0.00019273,             0.00019273
